tileDepthTextureAssignments
{
    VERSION = 1,
    floors_broken_12_2_Simon_MD_114 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_115 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_116 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_117 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_118 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_119 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_12 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_120 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_121 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_122 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_123 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_124 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_128 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_129 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_13 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_130 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_131 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_132 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_133 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_134 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_135 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_136 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_137 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_138 = floors_broken_01_2_Simon_MD_10,
    floors_broken_12_2_Simon_MD_139 = floors_broken_01_2_Simon_MD_11,
    floors_broken_12_2_Simon_MD_14 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_140 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_141 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_142 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_143 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_144 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_145 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_146 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_147 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_148 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_149 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_15 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_150 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_151 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_152 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_153 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_154 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_155 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_156 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_16 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_160 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_161 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_162 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_163 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_164 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_165 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_166 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_167 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_168 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_169 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_17 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_170 = floors_broken_01_2_Simon_MD_10,
    floors_broken_12_2_Simon_MD_171 = floors_broken_01_2_Simon_MD_11,
    floors_broken_12_2_Simon_MD_172 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_173 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_174 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_175 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_176 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_177 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_178 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_179 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_18 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_180 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_181 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_182 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_183 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_184 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_185 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_186 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_187 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_188 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_19 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_192 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_193 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_194 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_195 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_196 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_197 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_198 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_199 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_2 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_20 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_200 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_201 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_202 = floors_broken_01_2_Simon_MD_10,
    floors_broken_12_2_Simon_MD_203 = floors_broken_01_2_Simon_MD_11,
    floors_broken_12_2_Simon_MD_204 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_205 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_206 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_207 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_208 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_209 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_21 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_210 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_211 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_212 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_213 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_214 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_215 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_216 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_217 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_218 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_219 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_22 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_220 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_23 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_24 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_25 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_26 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_27 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_28 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_3 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_32 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_33 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_34 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_35 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_36 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_37 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_38 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_39 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_4 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_40 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_41 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_42 = floors_broken_01_2_Simon_MD_10,
    floors_broken_12_2_Simon_MD_43 = floors_broken_01_2_Simon_MD_11,
    floors_broken_12_2_Simon_MD_44 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_45 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_46 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_47 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_48 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_49 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_5 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_50 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_51 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_52 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_53 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_54 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_55 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_56 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_57 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_58 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_59 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_6 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_60 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_64 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_65 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_66 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_67 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_2_Simon_MD_68 = floors_broken_01_2_Simon_MD_4,
    floors_broken_12_2_Simon_MD_69 = floors_broken_01_2_Simon_MD_5,
    floors_broken_12_2_Simon_MD_7 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_70 = floors_broken_01_2_Simon_MD_6,
    floors_broken_12_2_Simon_MD_71 = floors_broken_01_2_Simon_MD_7,
    floors_broken_12_2_Simon_MD_72 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_73 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_74 = floors_broken_01_2_Simon_MD_10,
    floors_broken_12_2_Simon_MD_75 = floors_broken_01_2_Simon_MD_11,
    floors_broken_12_2_Simon_MD_76 = floors_broken_01_2_Simon_MD_12,
    floors_broken_12_2_Simon_MD_77 = floors_broken_01_2_Simon_MD_13,
    floors_broken_12_2_Simon_MD_78 = floors_broken_01_2_Simon_MD_14,
    floors_broken_12_2_Simon_MD_79 = floors_broken_01_2_Simon_MD_15,
    floors_broken_12_2_Simon_MD_8 = floors_broken_01_2_Simon_MD_8,
    floors_broken_12_2_Simon_MD_80 = floors_broken_01_2_Simon_MD_16,
    floors_broken_12_2_Simon_MD_81 = floors_broken_01_2_Simon_MD_17,
    floors_broken_12_2_Simon_MD_82 = floors_broken_01_2_Simon_MD_18,
    floors_broken_12_2_Simon_MD_83 = floors_broken_01_2_Simon_MD_19,
    floors_broken_12_2_Simon_MD_84 = floors_broken_01_2_Simon_MD_20,
    floors_broken_12_2_Simon_MD_85 = floors_broken_01_2_Simon_MD_21,
    floors_broken_12_2_Simon_MD_86 = floors_broken_01_2_Simon_MD_22,
    floors_broken_12_2_Simon_MD_87 = floors_broken_01_2_Simon_MD_23,
    floors_broken_12_2_Simon_MD_88 = floors_broken_01_2_Simon_MD_24,
    floors_broken_12_2_Simon_MD_89 = floors_broken_01_2_Simon_MD_25,
    floors_broken_12_2_Simon_MD_9 = floors_broken_01_2_Simon_MD_9,
    floors_broken_12_2_Simon_MD_90 = floors_broken_01_2_Simon_MD_26,
    floors_broken_12_2_Simon_MD_91 = floors_broken_01_2_Simon_MD_27,
    floors_broken_12_2_Simon_MD_92 = floors_broken_01_2_Simon_MD_28,
    floors_broken_12_2_Simon_MD_96 = floors_broken_01_2_Simon_MD_0,
    floors_broken_12_2_Simon_MD_97 = floors_broken_01_2_Simon_MD_1,
    floors_broken_12_2_Simon_MD_98 = floors_broken_01_2_Simon_MD_2,
    floors_broken_12_2_Simon_MD_99 = floors_broken_01_2_Simon_MD_3,
    floors_broken_12_Simon_MD_0 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_1 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_10 = floors_broken_01_Simon_MD_10,
    floors_broken_12_Simon_MD_100 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_101 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_102 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_103 = floors_broken_01_Simon_MD_7,
    floors_broken_12_Simon_MD_104 = floors_broken_01_Simon_MD_8,
    floors_broken_12_Simon_MD_105 = floors_broken_01_Simon_MD_9,
    floors_broken_12_Simon_MD_106 = floors_broken_01_Simon_MD_10,
    floors_broken_12_Simon_MD_107 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_108 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_109 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_11 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_110 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_111 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_112 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_113 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_114 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_115 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_116 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_117 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_118 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_119 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_12 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_120 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_121 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_122 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_123 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_124 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_128 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_129 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_13 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_130 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_131 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_132 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_133 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_134 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_135 = floors_broken_01_Simon_MD_7,
    floors_broken_12_Simon_MD_136 = floors_broken_01_Simon_MD_8,
    floors_broken_12_Simon_MD_137 = floors_broken_01_Simon_MD_9,
    floors_broken_12_Simon_MD_138 = floors_broken_01_Simon_MD_10,
    floors_broken_12_Simon_MD_139 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_14 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_140 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_141 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_142 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_143 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_144 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_145 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_146 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_147 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_148 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_149 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_15 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_150 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_151 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_152 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_153 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_154 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_155 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_156 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_16 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_160 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_161 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_162 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_163 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_164 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_165 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_166 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_167 = floors_broken_01_Simon_MD_7,
    floors_broken_12_Simon_MD_168 = floors_broken_01_Simon_MD_8,
    floors_broken_12_Simon_MD_169 = floors_broken_01_Simon_MD_9,
    floors_broken_12_Simon_MD_17 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_170 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_171 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_172 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_173 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_174 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_175 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_176 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_177 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_178 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_179 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_18 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_180 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_181 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_182 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_183 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_184 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_185 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_186 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_187 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_188 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_19 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_192 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_193 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_194 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_195 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_196 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_197 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_198 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_199 = floors_broken_01_Simon_MD_7,
    floors_broken_12_Simon_MD_2 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_20 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_200 = floors_broken_01_Simon_MD_8,
    floors_broken_12_Simon_MD_201 = floors_broken_01_Simon_MD_9,
    floors_broken_12_Simon_MD_202 = floors_broken_01_Simon_MD_10,
    floors_broken_12_Simon_MD_203 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_204 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_205 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_206 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_207 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_208 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_209 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_21 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_210 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_211 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_212 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_213 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_214 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_215 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_216 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_217 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_218 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_219 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_22 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_220 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_23 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_24 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_25 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_26 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_27 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_28 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_3 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_32 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_33 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_34 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_35 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_36 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_37 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_38 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_39 = floors_broken_01_Simon_MD_7,
    floors_broken_12_Simon_MD_4 = floors_broken_01_Simon_MD_4,
    floors_broken_12_Simon_MD_40 = floors_broken_01_Simon_MD_8,
    floors_broken_12_Simon_MD_41 = floors_broken_01_Simon_MD_9,
    floors_broken_12_Simon_MD_42 = floors_broken_01_Simon_MD_10,
    floors_broken_12_Simon_MD_43 = floors_broken_01_Simon_MD_11,
    floors_broken_12_Simon_MD_44 = floors_broken_01_Simon_MD_12,
    floors_broken_12_Simon_MD_45 = floors_broken_01_Simon_MD_13,
    floors_broken_12_Simon_MD_46 = floors_broken_01_Simon_MD_14,
    floors_broken_12_Simon_MD_47 = floors_broken_01_Simon_MD_15,
    floors_broken_12_Simon_MD_48 = floors_broken_01_Simon_MD_16,
    floors_broken_12_Simon_MD_49 = floors_broken_01_Simon_MD_17,
    floors_broken_12_Simon_MD_5 = floors_broken_01_Simon_MD_5,
    floors_broken_12_Simon_MD_50 = floors_broken_01_Simon_MD_18,
    floors_broken_12_Simon_MD_51 = floors_broken_01_Simon_MD_19,
    floors_broken_12_Simon_MD_52 = floors_broken_01_Simon_MD_20,
    floors_broken_12_Simon_MD_53 = floors_broken_01_Simon_MD_21,
    floors_broken_12_Simon_MD_54 = floors_broken_01_Simon_MD_22,
    floors_broken_12_Simon_MD_55 = floors_broken_01_Simon_MD_23,
    floors_broken_12_Simon_MD_56 = floors_broken_01_Simon_MD_24,
    floors_broken_12_Simon_MD_57 = floors_broken_01_Simon_MD_25,
    floors_broken_12_Simon_MD_58 = floors_broken_01_Simon_MD_26,
    floors_broken_12_Simon_MD_59 = floors_broken_01_Simon_MD_27,
    floors_broken_12_Simon_MD_6 = floors_broken_01_Simon_MD_6,
    floors_broken_12_Simon_MD_60 = floors_broken_01_Simon_MD_28,
    floors_broken_12_Simon_MD_64 = floors_broken_01_Simon_MD_0,
    floors_broken_12_Simon_MD_65 = floors_broken_01_Simon_MD_1,
    floors_broken_12_Simon_MD_66 = floors_broken_01_Simon_MD_2,
    floors_broken_12_Simon_MD_67 = floors_broken_01_Simon_MD_3,
    floors_broken_12_Simon_MD_68 = floors_broken_01_Simon_MD_4,
